keyids,motion path,annotations
6983,datasets/motions/flag_subset_guoh3dfeats/M004P009A048R002.npy,Left Leg Lunge With Knee Lift
6984,datasets/motions/flag_subset_guoh3dfeats/M004P009A048R003.npy,Left Leg Lunge With Knee Lift
6985,datasets/motions/flag_subset_guoh3dfeats/M004P009A049R001.npy,Sumo Squat
6986,datasets/motions/flag_subset_guoh3dfeats/M004P009A049R002.npy,Sumo Squat
6987,datasets/motions/flag_subset_guoh3dfeats/M004P009A049R003.npy,Sumo Squat
6988,datasets/motions/flag_subset_guoh3dfeats/M004P009A050R001.npy,Straight Leg Calf Raise
6989,datasets/motions/flag_subset_guoh3dfeats/M004P009A050R002.npy,Straight Leg Calf Raise
6990,datasets/motions/flag_subset_guoh3dfeats/M004P009A050R003.npy,Straight Leg Calf Raise
6991,datasets/motions/flag_subset_guoh3dfeats/M004P009A051R001.npy,Squat Jump
6992,datasets/motions/flag_subset_guoh3dfeats/M004P009A051R002.npy,Squat Jump
6993,datasets/motions/flag_subset_guoh3dfeats/M004P009A051R003.npy,Squat Jump
6994,datasets/motions/flag_subset_guoh3dfeats/M004P009A052R001.npy,Squat With Alternate Knee Lift
6995,datasets/motions/flag_subset_guoh3dfeats/M004P009A052R002.npy,Squat With Alternate Knee Lift
6996,datasets/motions/flag_subset_guoh3dfeats/M004P009A052R003.npy,Squat With Alternate Knee Lift
6997,datasets/motions/flag_subset_guoh3dfeats/M004P009A053R001.npy,Standing Alternate Butt Kick
6998,datasets/motions/flag_subset_guoh3dfeats/M004P009A053R002.npy,Standing Alternate Butt Kick
6999,datasets/motions/flag_subset_guoh3dfeats/M004P009A053R003.npy,Standing Alternate Butt Kick
7000,datasets/motions/flag_subset_guoh3dfeats/M004P009A054R001.npy,Knee Warm-up
7001,datasets/motions/flag_subset_guoh3dfeats/M004P009A054R002.npy,Knee Warm-up
7002,datasets/motions/flag_subset_guoh3dfeats/M004P009A054R003.npy,Knee Warm-up
7003,datasets/motions/flag_subset_guoh3dfeats/M004P009A055R001.npy,Butt Kicks
7004,datasets/motions/flag_subset_guoh3dfeats/M004P009A055R002.npy,Butt Kicks
7005,datasets/motions/flag_subset_guoh3dfeats/M004P009A055R003.npy,Butt Kicks
7006,datasets/motions/flag_subset_guoh3dfeats/M004P009A056R001.npy,Jump Left and Right
7007,datasets/motions/flag_subset_guoh3dfeats/M004P009A056R002.npy,Jump Left and Right
7008,datasets/motions/flag_subset_guoh3dfeats/M004P009A056R003.npy,Jump Left and Right
7009,datasets/motions/flag_subset_guoh3dfeats/M004P009A057R001.npy,Jumping Jacks
7010,datasets/motions/flag_subset_guoh3dfeats/M004P009A057R002.npy,Jumping Jacks
7011,datasets/motions/flag_subset_guoh3dfeats/M004P009A057R003.npy,Jumping Jacks
7012,datasets/motions/flag_subset_guoh3dfeats/M004P009A058R001.npy,High Knee
7013,datasets/motions/flag_subset_guoh3dfeats/M004P009A058R002.npy,High Knee
7014,datasets/motions/flag_subset_guoh3dfeats/M004P009A058R003.npy,High Knee
7015,datasets/motions/flag_subset_guoh3dfeats/M004P009A059R001.npy,Clap Jacks
7016,datasets/motions/flag_subset_guoh3dfeats/M004P009A059R002.npy,Clap Jacks
7017,datasets/motions/flag_subset_guoh3dfeats/M004P009A059R003.npy,Clap Jacks
7018,datasets/motions/flag_subset_guoh3dfeats/M004P009A060R001.npy,Run In Place With Arm Swing
7019,datasets/motions/flag_subset_guoh3dfeats/M004P009A060R002.npy,Run In Place With Arm Swing
7020,datasets/motions/flag_subset_guoh3dfeats/M004P009A060R003.npy,Run In Place With Arm Swing
7021,datasets/motions/flag_subset_guoh3dfeats/M004P010A001R001.npy,Svend Press
7022,datasets/motions/flag_subset_guoh3dfeats/M004P010A001R002.npy,Svend Press
7023,datasets/motions/flag_subset_guoh3dfeats/M004P010A001R003.npy,Svend Press
7024,datasets/motions/flag_subset_guoh3dfeats/M004P010A002R001.npy,Kneeling Push-ups
7025,datasets/motions/flag_subset_guoh3dfeats/M004P010A002R002.npy,Kneeling Push-ups
7026,datasets/motions/flag_subset_guoh3dfeats/M004P010A002R003.npy,Kneeling Push-ups
7027,datasets/motions/flag_subset_guoh3dfeats/M004P010A003R001.npy,Standing Straight-arm Chest Press With Resistance Band
7028,datasets/motions/flag_subset_guoh3dfeats/M004P010A003R002.npy,Standing Straight-arm Chest Press With Resistance Band
7029,datasets/motions/flag_subset_guoh3dfeats/M004P010A003R003.npy,Standing Straight-arm Chest Press With Resistance Band
7030,datasets/motions/flag_subset_guoh3dfeats/M004P010A004R001.npy,Small Dumbbell Floor Flies
7031,datasets/motions/flag_subset_guoh3dfeats/M004P010A004R002.npy,Small Dumbbell Floor Flies
7032,datasets/motions/flag_subset_guoh3dfeats/M004P010A004R003.npy,Small Dumbbell Floor Flies
7033,datasets/motions/flag_subset_guoh3dfeats/M004P010A005R001.npy,Chest Fly
7034,datasets/motions/flag_subset_guoh3dfeats/M004P010A005R002.npy,Chest Fly
7035,datasets/motions/flag_subset_guoh3dfeats/M004P010A005R003.npy,Chest Fly
7036,datasets/motions/flag_subset_guoh3dfeats/M004P010A006R001.npy,Push-ups
7037,datasets/motions/flag_subset_guoh3dfeats/M004P010A006R002.npy,Push-ups
7038,datasets/motions/flag_subset_guoh3dfeats/M004P010A006R003.npy,Push-ups
7039,datasets/motions/flag_subset_guoh3dfeats/M004P010A007R001.npy,Bent-over W-shape Stretch
7040,datasets/motions/flag_subset_guoh3dfeats/M004P010A007R002.npy,Bent-over W-shape Stretch
7041,datasets/motions/flag_subset_guoh3dfeats/M004P010A007R003.npy,Bent-over W-shape Stretch
7042,datasets/motions/flag_subset_guoh3dfeats/M004P010A008R001.npy,Bent-over Y-shape Stretch
7043,datasets/motions/flag_subset_guoh3dfeats/M004P010A008R002.npy,Bent-over Y-shape Stretch
7044,datasets/motions/flag_subset_guoh3dfeats/M004P010A008R003.npy,Bent-over Y-shape Stretch
7045,datasets/motions/flag_subset_guoh3dfeats/M004P010A009R001.npy,Bent-over A-shape Stretch
7046,datasets/motions/flag_subset_guoh3dfeats/M004P010A009R002.npy,Bent-over A-shape Stretch
7047,datasets/motions/flag_subset_guoh3dfeats/M004P010A009R003.npy,Bent-over A-shape Stretch
7048,datasets/motions/flag_subset_guoh3dfeats/M004P010A010R001.npy,Squat With Arm Lift
7049,datasets/motions/flag_subset_guoh3dfeats/M004P010A010R002.npy,Squat With Arm Lift
7050,datasets/motions/flag_subset_guoh3dfeats/M004P010A010R003.npy,Squat With Arm Lift
7051,datasets/motions/flag_subset_guoh3dfeats/M004P010A011R001.npy,Breaststroke Arm Pull
7052,datasets/motions/flag_subset_guoh3dfeats/M004P010A011R002.npy,Breaststroke Arm Pull
7053,datasets/motions/flag_subset_guoh3dfeats/M004P010A011R003.npy,Breaststroke Arm Pull
7054,datasets/motions/flag_subset_guoh3dfeats/M004P010A012R001.npy,Prone Y-shape Stretch
7055,datasets/motions/flag_subset_guoh3dfeats/M004P010A012R002.npy,Prone Y-shape Stretch
7056,datasets/motions/flag_subset_guoh3dfeats/M004P010A012R003.npy,Prone Y-shape Stretch
7057,datasets/motions/flag_subset_guoh3dfeats/M004P010A013R001.npy,Lateral Raise Forward Circles
7058,datasets/motions/flag_subset_guoh3dfeats/M004P010A013R002.npy,Lateral Raise Forward Circles
7059,datasets/motions/flag_subset_guoh3dfeats/M004P010A013R003.npy,Lateral Raise Forward Circles
7060,datasets/motions/flag_subset_guoh3dfeats/M004P010A014R001.npy,Lateral Raise Backward Circles
7061,datasets/motions/flag_subset_guoh3dfeats/M004P010A014R002.npy,Lateral Raise Backward Circles
7062,datasets/motions/flag_subset_guoh3dfeats/M004P010A014R003.npy,Lateral Raise Backward Circles
7063,datasets/motions/flag_subset_guoh3dfeats/M004P010A015R001.npy,Lying Shoulder Joint Upward Round
7064,datasets/motions/flag_subset_guoh3dfeats/M004P010A015R002.npy,Lying Shoulder Joint Upward Round
7065,datasets/motions/flag_subset_guoh3dfeats/M004P010A015R003.npy,Lying Shoulder Joint Upward Round
7066,datasets/motions/flag_subset_guoh3dfeats/M004P010A016R001.npy,Lying Shoulder Joint Downward Round
7067,datasets/motions/flag_subset_guoh3dfeats/M004P010A016R002.npy,Lying Shoulder Joint Downward Round
7068,datasets/motions/flag_subset_guoh3dfeats/M004P010A016R003.npy,Lying Shoulder Joint Downward Round
7069,datasets/motions/flag_subset_guoh3dfeats/M004P010A017R001.npy,Bare-handed Full Lateral Raise
7070,datasets/motions/flag_subset_guoh3dfeats/M004P010A017R002.npy,Bare-handed Full Lateral Raise
7071,datasets/motions/flag_subset_guoh3dfeats/M004P010A017R003.npy,Bare-handed Full Lateral Raise
7072,datasets/motions/flag_subset_guoh3dfeats/M004P010A018R001.npy,Bare-handed Cuban Press
7073,datasets/motions/flag_subset_guoh3dfeats/M004P010A018R002.npy,Bare-handed Cuban Press
7074,datasets/motions/flag_subset_guoh3dfeats/M004P010A018R003.npy,Bare-handed Cuban Press
7075,datasets/motions/flag_subset_guoh3dfeats/M004P010A019R001.npy,Fortune Cat
7076,datasets/motions/flag_subset_guoh3dfeats/M004P010A019R002.npy,Fortune Cat
7077,datasets/motions/flag_subset_guoh3dfeats/M004P010A019R003.npy,Fortune Cat
7078,datasets/motions/flag_subset_guoh3dfeats/M004P010A020R001.npy,Dumbbell Curls
7079,datasets/motions/flag_subset_guoh3dfeats/M004P010A020R002.npy,Dumbbell Curls
7080,datasets/motions/flag_subset_guoh3dfeats/M004P010A020R003.npy,Dumbbell Curls
7081,datasets/motions/flag_subset_guoh3dfeats/M004P010A021R001.npy,Alternate Dumbbell Curls
7082,datasets/motions/flag_subset_guoh3dfeats/M004P010A021R002.npy,Alternate Dumbbell Curls
7083,datasets/motions/flag_subset_guoh3dfeats/M004P010A021R003.npy,Alternate Dumbbell Curls
7084,datasets/motions/flag_subset_guoh3dfeats/M004P010A022R001.npy,Right-side Kettlebell Bent-over Row
7085,datasets/motions/flag_subset_guoh3dfeats/M004P010A022R002.npy,Right-side Kettlebell Bent-over Row
7086,datasets/motions/flag_subset_guoh3dfeats/M004P010A022R003.npy,Right-side Kettlebell Bent-over Row
7087,datasets/motions/flag_subset_guoh3dfeats/M004P010A023R001.npy,Wrist Joint Warm-up
7088,datasets/motions/flag_subset_guoh3dfeats/M004P010A023R002.npy,Wrist Joint Warm-up
7089,datasets/motions/flag_subset_guoh3dfeats/M004P010A023R003.npy,Wrist Joint Warm-up
7090,datasets/motions/flag_subset_guoh3dfeats/M004P010A024R001.npy,Right-side Bent-over Tricep Extension With Resistance Band
7091,datasets/motions/flag_subset_guoh3dfeats/M004P010A024R002.npy,Right-side Bent-over Tricep Extension With Resistance Band
7092,datasets/motions/flag_subset_guoh3dfeats/M004P010A024R003.npy,Right-side Bent-over Tricep Extension With Resistance Band
7093,datasets/motions/flag_subset_guoh3dfeats/M004P010A025R001.npy,Bent-over Dumbbell Tricep Extension
7094,datasets/motions/flag_subset_guoh3dfeats/M004P010A025R002.npy,Bent-over Dumbbell Tricep Extension
7095,datasets/motions/flag_subset_guoh3dfeats/M004P010A025R003.npy,Bent-over Dumbbell Tricep Extension
7096,datasets/motions/flag_subset_guoh3dfeats/M004P010A026R001.npy,Nod And Raise Head
7097,datasets/motions/flag_subset_guoh3dfeats/M004P010A026R002.npy,Nod And Raise Head
7098,datasets/motions/flag_subset_guoh3dfeats/M004P010A026R003.npy,Nod And Raise Head
7099,datasets/motions/flag_subset_guoh3dfeats/M004P010A027R001.npy,Two-way Head Turn
7100,datasets/motions/flag_subset_guoh3dfeats/M004P010A027R002.npy,Two-way Head Turn
7101,datasets/motions/flag_subset_guoh3dfeats/M004P010A027R003.npy,Two-way Head Turn
7102,datasets/motions/flag_subset_guoh3dfeats/M004P010A028R001.npy,Shrug And Sink The Shoulders
7103,datasets/motions/flag_subset_guoh3dfeats/M004P010A028R002.npy,Shrug And Sink The Shoulders
7104,datasets/motions/flag_subset_guoh3dfeats/M004P010A028R003.npy,Shrug And Sink The Shoulders
7105,datasets/motions/flag_subset_guoh3dfeats/M004P010A029R001.npy,Four-way Nod Head
7106,datasets/motions/flag_subset_guoh3dfeats/M004P010A029R002.npy,Four-way Nod Head
7107,datasets/motions/flag_subset_guoh3dfeats/M004P010A029R003.npy,Four-way Nod Head
7108,datasets/motions/flag_subset_guoh3dfeats/M004P010A030R001.npy,Lying Alternate Upper-half Leg Raise
7109,datasets/motions/flag_subset_guoh3dfeats/M004P010A030R002.npy,Lying Alternate Upper-half Leg Raise
7110,datasets/motions/flag_subset_guoh3dfeats/M004P010A030R003.npy,Lying Alternate Upper-half Leg Raise
7111,datasets/motions/flag_subset_guoh3dfeats/M004P010A031R001.npy,Half Roll Back
7112,datasets/motions/flag_subset_guoh3dfeats/M004P010A031R002.npy,Half Roll Back
7113,datasets/motions/flag_subset_guoh3dfeats/M004P010A031R003.npy,Half Roll Back
7114,datasets/motions/flag_subset_guoh3dfeats/M004P010A032R001.npy,Kneeling Right-side Torso Twist
7115,datasets/motions/flag_subset_guoh3dfeats/M004P010A032R002.npy,Kneeling Right-side Torso Twist
7116,datasets/motions/flag_subset_guoh3dfeats/M004P010A032R003.npy,Kneeling Right-side Torso Twist
7117,datasets/motions/flag_subset_guoh3dfeats/M004P010A033R001.npy,Left-side Knee Raise And Abdominal Muscles Contract
7118,datasets/motions/flag_subset_guoh3dfeats/M004P010A033R002.npy,Left-side Knee Raise And Abdominal Muscles Contract
7119,datasets/motions/flag_subset_guoh3dfeats/M004P010A033R003.npy,Left-side Knee Raise And Abdominal Muscles Contract
7120,datasets/motions/flag_subset_guoh3dfeats/M004P010A034R001.npy,Kneeling Right Leg Backward Stretch
7121,datasets/motions/flag_subset_guoh3dfeats/M004P010A034R002.npy,Kneeling Right Leg Backward Stretch
7122,datasets/motions/flag_subset_guoh3dfeats/M004P010A034R003.npy,Kneeling Right Leg Backward Stretch
7123,datasets/motions/flag_subset_guoh3dfeats/M004P010A035R001.npy,Kneeling Right Arm Raise
7124,datasets/motions/flag_subset_guoh3dfeats/M004P010A035R002.npy,Kneeling Right Arm Raise
7125,datasets/motions/flag_subset_guoh3dfeats/M004P010A035R003.npy,Kneeling Right Arm Raise
7126,datasets/motions/flag_subset_guoh3dfeats/M004P010A036R001.npy,Shoulder Bridge
7127,datasets/motions/flag_subset_guoh3dfeats/M004P010A036R002.npy,Shoulder Bridge
7128,datasets/motions/flag_subset_guoh3dfeats/M004P010A036R003.npy,Shoulder Bridge
7129,datasets/motions/flag_subset_guoh3dfeats/M004P010A037R001.npy,Prone Press-ups
7130,datasets/motions/flag_subset_guoh3dfeats/M004P010A037R002.npy,Prone Press-ups
7131,datasets/motions/flag_subset_guoh3dfeats/M004P010A037R003.npy,Prone Press-ups
7132,datasets/motions/flag_subset_guoh3dfeats/M004P010A038R001.npy,Bent-over Torso Rotation
7133,datasets/motions/flag_subset_guoh3dfeats/M004P010A038R002.npy,Bent-over Torso Rotation
7134,datasets/motions/flag_subset_guoh3dfeats/M004P010A038R003.npy,Bent-over Torso Rotation
7135,datasets/motions/flag_subset_guoh3dfeats/M004P010A039R001.npy,Lying Arm Pull
7136,datasets/motions/flag_subset_guoh3dfeats/M004P010A039R002.npy,Lying Arm Pull
7137,datasets/motions/flag_subset_guoh3dfeats/M004P010A039R003.npy,Lying Arm Pull
7138,datasets/motions/flag_subset_guoh3dfeats/M004P010A040R001.npy,Prone Press Up With Torso Rotation
7139,datasets/motions/flag_subset_guoh3dfeats/M004P010A040R002.npy,Prone Press Up With Torso Rotation
7140,datasets/motions/flag_subset_guoh3dfeats/M004P010A040R003.npy,Prone Press Up With Torso Rotation
7141,datasets/motions/flag_subset_guoh3dfeats/M004P010A041R001.npy,Breaststroke Push-ups
7142,datasets/motions/flag_subset_guoh3dfeats/M004P010A041R002.npy,Breaststroke Push-ups
7143,datasets/motions/flag_subset_guoh3dfeats/M004P010A041R003.npy,Breaststroke Push-ups
7144,datasets/motions/flag_subset_guoh3dfeats/M004P010A042R001.npy,Sit-ups
7145,datasets/motions/flag_subset_guoh3dfeats/M004P010A042R002.npy,Sit-ups
7146,datasets/motions/flag_subset_guoh3dfeats/M004P010A042R003.npy,Sit-ups
7147,datasets/motions/flag_subset_guoh3dfeats/M004P010A043R001.npy,Side-lying Left Leg Forward Raise
7148,datasets/motions/flag_subset_guoh3dfeats/M004P010A043R002.npy,Side-lying Left Leg Forward Raise
7149,datasets/motions/flag_subset_guoh3dfeats/M004P010A043R003.npy,Side-lying Left Leg Forward Raise
7150,datasets/motions/flag_subset_guoh3dfeats/M004P010A044R001.npy,Right Leg Reverse Lunge
7151,datasets/motions/flag_subset_guoh3dfeats/M004P010A044R002.npy,Right Leg Reverse Lunge
7152,datasets/motions/flag_subset_guoh3dfeats/M004P010A044R003.npy,Right Leg Reverse Lunge
7153,datasets/motions/flag_subset_guoh3dfeats/M004P010A045R001.npy,Kneeling Left Knee Lift
7154,datasets/motions/flag_subset_guoh3dfeats/M004P010A045R002.npy,Kneeling Left Knee Lift
7155,datasets/motions/flag_subset_guoh3dfeats/M004P010A045R003.npy,Kneeling Left Knee Lift
7156,datasets/motions/flag_subset_guoh3dfeats/M004P010A046R001.npy,Alternate Reverse Lunge
7157,datasets/motions/flag_subset_guoh3dfeats/M004P010A046R002.npy,Alternate Reverse Lunge
7158,datasets/motions/flag_subset_guoh3dfeats/M004P010A046R003.npy,Alternate Reverse Lunge
7159,datasets/motions/flag_subset_guoh3dfeats/M004P010A047R001.npy,Side-lying Right Leg Backward Kick
7160,datasets/motions/flag_subset_guoh3dfeats/M004P010A047R002.npy,Side-lying Right Leg Backward Kick
7161,datasets/motions/flag_subset_guoh3dfeats/M004P010A047R003.npy,Side-lying Right Leg Backward Kick
7162,datasets/motions/flag_subset_guoh3dfeats/M004P010A048R001.npy,Left Leg Lunge With Knee Lift
7163,datasets/motions/flag_subset_guoh3dfeats/M004P010A048R002.npy,Left Leg Lunge With Knee Lift
7164,datasets/motions/flag_subset_guoh3dfeats/M004P010A048R003.npy,Left Leg Lunge With Knee Lift
7165,datasets/motions/flag_subset_guoh3dfeats/M004P010A049R001.npy,Sumo Squat
7166,datasets/motions/flag_subset_guoh3dfeats/M004P010A049R002.npy,Sumo Squat
7167,datasets/motions/flag_subset_guoh3dfeats/M004P010A049R003.npy,Sumo Squat
7168,datasets/motions/flag_subset_guoh3dfeats/M004P010A050R001.npy,Straight Leg Calf Raise
7169,datasets/motions/flag_subset_guoh3dfeats/M004P010A050R002.npy,Straight Leg Calf Raise
7170,datasets/motions/flag_subset_guoh3dfeats/M004P010A050R003.npy,Straight Leg Calf Raise
7171,datasets/motions/flag_subset_guoh3dfeats/M004P010A051R001.npy,Squat Jump
7172,datasets/motions/flag_subset_guoh3dfeats/M004P010A051R002.npy,Squat Jump
7173,datasets/motions/flag_subset_guoh3dfeats/M004P010A051R003.npy,Squat Jump
7174,datasets/motions/flag_subset_guoh3dfeats/M004P010A052R001.npy,Squat With Alternate Knee Lift
7175,datasets/motions/flag_subset_guoh3dfeats/M004P010A052R002.npy,Squat With Alternate Knee Lift
7176,datasets/motions/flag_subset_guoh3dfeats/M004P010A052R003.npy,Squat With Alternate Knee Lift
7177,datasets/motions/flag_subset_guoh3dfeats/M004P010A053R001.npy,Standing Alternate Butt Kick
7178,datasets/motions/flag_subset_guoh3dfeats/M004P010A053R002.npy,Standing Alternate Butt Kick
7179,datasets/motions/flag_subset_guoh3dfeats/M004P010A053R003.npy,Standing Alternate Butt Kick
7180,datasets/motions/flag_subset_guoh3dfeats/M004P010A054R001.npy,Knee Warm-up
7181,datasets/motions/flag_subset_guoh3dfeats/M004P010A054R002.npy,Knee Warm-up
7182,datasets/motions/flag_subset_guoh3dfeats/M004P010A054R003.npy,Knee Warm-up
7183,datasets/motions/flag_subset_guoh3dfeats/M004P010A055R001.npy,Butt Kicks
7184,datasets/motions/flag_subset_guoh3dfeats/M004P010A055R002.npy,Butt Kicks
7185,datasets/motions/flag_subset_guoh3dfeats/M004P010A055R003.npy,Butt Kicks
7186,datasets/motions/flag_subset_guoh3dfeats/M004P010A056R001.npy,Jump Left and Right
7187,datasets/motions/flag_subset_guoh3dfeats/M004P010A056R002.npy,Jump Left and Right
7188,datasets/motions/flag_subset_guoh3dfeats/M004P010A056R003.npy,Jump Left and Right
7189,datasets/motions/flag_subset_guoh3dfeats/M004P010A057R001.npy,Jumping Jacks
7190,datasets/motions/flag_subset_guoh3dfeats/M004P010A057R002.npy,Jumping Jacks
7191,datasets/motions/flag_subset_guoh3dfeats/M004P010A057R003.npy,Jumping Jacks
7192,datasets/motions/flag_subset_guoh3dfeats/M004P010A058R001.npy,High Knee
7193,datasets/motions/flag_subset_guoh3dfeats/M004P010A058R002.npy,High Knee
7194,datasets/motions/flag_subset_guoh3dfeats/M004P010A058R003.npy,High Knee
7195,datasets/motions/flag_subset_guoh3dfeats/M004P010A059R001.npy,Clap Jacks
7196,datasets/motions/flag_subset_guoh3dfeats/M004P010A059R002.npy,Clap Jacks
7197,datasets/motions/flag_subset_guoh3dfeats/M004P010A059R003.npy,Clap Jacks
7198,datasets/motions/flag_subset_guoh3dfeats/M004P010A060R001.npy,Run In Place With Arm Swing
